longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,median_house_value
-117.92,34.12,32,2552,576.0,2161,548,2.9459,1,0,0,0,0,144400
-117.93,34.12,36,294,67.0,266,80,3.5385,0,1,0,0,0,134400
-117.9,34.11,23,4776,1316.0,4797,1187,2.1667,1,0,0,0,0,142600
-117.91,34.11,20,3158,684.0,2396,713,3.525,1,0,0,0,0,153000
-117.92,34.11,24,2838,695.0,2151,645,3.2202,1,0,0,0,0,126200
-117.94,34.1,31,1239,254.0,929,244,3.3625,1,0,0,0,0,153400
-117.97,34.11,18,123,28.0,121,26,3.0417,0,1,0,0,0,137500
-117.99,34.08,11,2399,527.0,2307,531,3.5625,0,1,0,0,0,141000
-117.99,34.07,31,1507,369.0,1548,347,3.4327,0,1,0,0,0,147200
-117.98,34.07,15,3543,888.0,3131,823,3.0184,0,1,0,0,0,139400
-117.98,34.07,28,441,106.0,504,108,2.9107,0,1,0,0,0,152500
-117.99,34.06,32,2491,616.0,2660,595,2.564,0,1,0,0,0,145800
-118.0,34.07,34,1696,456.0,1609,426,2.25,0,1,0,0,0,138500
-117.99,34.07,35,1681,360.0,1648,373,2.4911,0,1,0,0,0,145900
-117.99,34.08,35,1032,207.0,954,191,2.8906,0,1,0,0,0,134800
-117.97,34.08,8,2027,480.0,1781,447,3.0806,0,1,0,0,0,142400
-117.97,34.08,30,2227,474.0,1961,481,3.3261,0,1,0,0,0,164100
-117.96,34.07,32,2910,709.0,2583,670,3.7736,1,0,0,0,0,158400
-117.97,34.07,20,2063,496.0,1573,468,3.2,1,0,0,0,0,157100
-117.97,34.07,22,1438,364.0,1325,335,2.7802,1,0,0,0,0,162500
-117.98,34.08,17,3640,830.0,3537,807,3.4784,0,1,0,0,0,152200
-117.98,34.1,22,5661,1209.0,5389,1178,3.7727,0,1,0,0,0,159700
-117.98,34.09,31,3073,617.0,2640,594,3.5,0,1,0,0,0,161300
-117.97,34.09,27,3569,761.0,3339,762,4.1304,0,1,0,0,0,160500
-117.95,34.11,29,1986,448.0,2013,432,3.1034,0,1,0,0,0,140800
-117.96,34.1,35,4036,904.0,3878,846,3.2957,0,1,0,0,0,141600
-117.97,34.1,33,1558,316.0,1600,338,2.9712,0,1,0,0,0,143900
-117.97,34.1,26,1399,277.0,1285,276,4.0,0,1,0,0,0,160100
-117.96,34.09,30,2686,613.0,2477,573,3.4427,0,1,0,0,0,160800
-117.96,34.09,6,1954,534.0,1584,496,3.1621,0,1,0,0,0,131000
-117.96,34.1,30,2775,657.0,2847,642,3.2266,0,1,0,0,0,141800
-117.97,34.09,31,2779,639.0,2259,670,3.4032,0,1,0,0,0,143400
-117.95,34.09,21,2215,484.0,1792,419,2.8375,1,0,0,0,0,166500
-117.95,34.08,34,2278,476.0,1728,448,3.125,1,0,0,0,0,154100
-117.95,34.09,18,1179,324.0,1296,331,2.851,1,0,0,0,0,140600
-117.96,34.08,39,1076,338.0,1242,332,2.2679,1,0,0,0,0,151800
-117.96,34.08,33,4151,850.0,3563,848,3.1912,1,0,0,0,0,159900
-117.96,34.08,28,2831,552.0,2330,557,3.9741,1,0,0,0,0,173100
-117.94,34.09,21,2707,675.0,1742,626,2.1062,1,0,0,0,0,176700
-117.94,34.08,32,2704,514.0,1669,497,4.4653,1,0,0,0,0,195400
-117.94,34.08,34,1970,476.0,1269,406,4.064,1,0,0,0,0,201200
-117.94,34.08,35,2393,417.0,1336,418,4.87,1,0,0,0,0,187700
-117.95,34.08,37,1137,203.0,672,226,3.2969,1,0,0,0,0,189000
-117.95,34.07,37,1987,399.0,1279,378,4.1172,1,0,0,0,0,176500
-117.93,34.09,34,2192,431.0,1376,428,3.9861,1,0,0,0,0,163900
-117.93,34.09,35,782,153.0,499,163,4.2062,1,0,0,0,0,161300
-117.93,34.09,35,1891,353.0,1093,382,4.0167,1,0,0,0,0,165500
-117.93,34.09,37,1185,225.0,769,235,4.4625,1,0,0,0,0,154200
-117.92,34.08,36,1285,228.0,679,231,3.8705,1,0,0,0,0,191900
-117.92,34.08,35,2108,408.0,1257,414,4.1312,1,0,0,0,0,185200
-117.93,34.07,34,1409,305.0,819,273,3.3977,1,0,0,0,0,188800
-117.93,34.08,36,1371,246.0,806,241,4.5078,1,0,0,0,0,187100
-117.93,34.08,35,689,128.0,379,128,3.9583,1,0,0,0,0,206000
-117.93,34.08,36,1597,285.0,901,272,4.3947,1,0,0,0,0,197000
-117.93,34.08,36,1788,317.0,1139,320,4.125,1,0,0,0,0,185800
-117.91,34.08,33,2325,452.0,1170,445,3.6625,1,0,0,0,0,217100
-117.91,34.08,35,1443,266.0,861,262,3.5795,1,0,0,0,0,186900
-117.92,34.08,36,1479,251.0,741,245,4.2986,1,0,0,0,0,189600
-117.92,34.08,35,1860,323.0,1011,305,3.5536,1,0,0,0,0,207000
-117.92,34.08,35,1897,311.0,965,323,5.7039,1,0,0,0,0,199400
-117.91,34.1,28,3694,722.0,1999,718,3.2813,1,0,0,0,0,181100
-117.91,34.09,20,4327,1037.0,2296,963,3.0441,1,0,0,0,0,185400
-117.92,34.09,35,1810,318.0,1164,332,5.0123,1,0,0,0,0,165700
-117.92,34.1,33,1921,397.0,1492,393,4.375,1,0,0,0,0,150500
-117.9,34.1,31,3007,653.0,1766,616,3.7083,1,0,0,0,0,166000
-117.91,34.1,35,2746,478.0,1779,501,4.25,1,0,0,0,0,166700
-117.92,34.1,35,2994,603.0,1933,561,4.0052,1,0,0,0,0,160700
-117.89,34.1,27,3341,728.0,1762,679,2.9437,1,0,0,0,0,180400
-117.89,34.1,35,3185,544.0,1858,564,3.8304,1,0,0,0,0,175900
-117.89,34.1,34,2048,411.0,1456,416,3.125,1,0,0,0,0,168600
-117.9,34.1,35,2739,475.0,1481,483,4.5655,1,0,0,0,0,176600
-117.9,34.09,34,1562,272.0,825,266,4.125,1,0,0,0,0,220800
-117.9,34.08,32,2068,356.0,976,370,5.212,1,0,0,0,0,201200
-117.89,34.09,37,1055,280.0,538,206,2.4167,1,0,0,0,0,181300
-117.89,34.09,35,1205,330.0,583,319,2.3971,1,0,0,0,0,188900
-117.89,34.09,37,1813,394.0,1100,375,3.4453,1,0,0,0,0,176700
-117.9,34.09,39,1726,333.0,892,335,4.3409,1,0,0,0,0,191800
-117.88,34.08,30,6132,1538.0,3147,1449,2.7763,1,0,0,0,0,187800
-117.89,34.08,35,1711,335.0,825,356,3.5,1,0,0,0,0,215600
-117.89,34.08,25,2115,489.0,1107,477,3.1949,1,0,0,0,0,207400
-117.89,34.07,32,2374,450.0,1580,427,3.8837,1,0,0,0,0,200300
-117.9,34.08,32,5482,1251.0,3426,1117,3.2943,1,0,0,0,0,204400
-117.87,34.06,25,3652,470.0,1525,484,10.1248,1,0,0,0,0,428500
-117.88,34.06,23,6689,1124.0,3081,1047,5.9254,1,0,0,0,0,491200
-117.9,34.06,35,1313,194.0,599,209,7.5,1,0,0,0,0,287200
-117.9,34.06,33,1701,290.0,831,275,5.4469,1,0,0,0,0,274700
-117.9,34.06,33,1330,209.0,578,192,5.6406,1,0,0,0,0,266200
-117.89,34.07,35,1439,261.0,804,271,3.9808,1,0,0,0,0,188600
-117.9,34.07,35,1646,294.0,1056,280,3.055,1,0,0,0,0,172000
-117.89,34.07,35,834,137.0,392,123,4.5179,1,0,0,0,0,218800
-117.9,34.06,34,2956,469.0,1488,464,5.3664,1,0,0,0,0,268300
-117.9,34.07,36,1009,164.0,466,149,5.8519,1,0,0,0,0,249400
-117.91,34.07,36,1390,270.0,887,266,5.0897,1,0,0,0,0,189000
-117.91,34.07,33,2938,561.0,1519,549,4.5594,1,0,0,0,0,204200
-117.92,34.06,34,2819,609.0,1718,558,3.5547,1,0,0,0,0,197600
-117.92,34.07,36,1057,207.0,658,207,4.7708,1,0,0,0,0,191700
-117.92,34.07,29,1699,399.0,1052,411,3.2122,1,0,0,0,0,195500
-117.91,34.06,29,3250,521.0,1382,513,5.112,1,0,0,0,0,218300
-117.92,34.06,35,2894,467.0,1420,479,5.184,1,0,0,0,0,224900
-117.93,34.06,37,1505,262.0,798,259,5.4635,1,0,0,0,0,202100
-117.93,34.06,35,1022,183.0,628,187,3.9375,1,0,0,0,0,187500
-117.93,34.05,36,1340,221.0,848,244,4.1731,1,0,0,0,0,205100
-117.93,34.05,32,3055,623.0,1902,565,4.2926,1,0,0,0,0,190700
-117.92,34.07,38,175,22.0,129,20,9.7066,1,0,0,0,0,182500
-117.93,34.06,28,3342,688.0,2210,647,3.4596,1,0,0,0,0,202800
-117.95,34.05,34,1428,227.0,890,249,5.8722,1,0,0,0,0,204800
-117.94,34.06,32,3418,662.0,2003,622,4.0333,1,0,0,0,0,210200
-117.94,34.06,34,1921,422.0,1230,447,3.6648,1,0,0,0,0,193900
-117.93,34.07,36,1207,209.0,683,213,5.3559,1,0,0,0,0,207300
-117.94,34.07,25,1814,404.0,1187,363,3.3523,1,0,0,0,0,170800
-117.95,34.07,37,1375,260.0,951,272,3.2083,1,0,0,0,0,195200
-117.95,34.06,32,2252,415.0,1370,411,4.6312,1,0,0,0,0,184800
-117.96,34.07,35,2819,529.0,1508,485,4.6118,1,0,0,0,0,191700
-117.96,34.06,34,2226,381.0,1464,365,4.4102,1,0,0,0,0,183200
-117.96,34.06,31,2017,462.0,1462,457,2.067,1,0,0,0,0,167300
-117.97,34.05,33,1452,268.0,1274,278,3.6563,1,0,0,0,0,162700
-117.97,34.06,34,3580,684.0,2786,636,4.0469,1,0,0,0,0,166800
-117.98,34.06,33,1353,228.0,1079,237,4.5417,1,0,0,0,0,160300
-117.98,34.06,36,2391,407.0,1967,398,4.0274,1,0,0,0,0,160700
-117.98,34.05,35,2342,426.0,2176,416,3.7454,1,0,0,0,0,156900
-117.99,34.05,35,1792,317.0,1441,306,3.7917,1,0,0,0,0,151100
-117.97,34.05,33,2028,422.0,1727,371,2.8438,1,0,0,0,0,157600
-117.97,34.05,36,931,160.0,746,201,3.1667,1,0,0,0,0,158000
-117.97,34.05,36,1299,206.0,763,216,3.5179,1,0,0,0,0,161400
-117.97,34.05,34,2050,495.0,1832,465,2.8333,1,0,0,0,0,155700
-117.98,34.05,33,1560,315.0,1467,313,4.1429,1,0,0,0,0,159800
-117.98,34.04,34,2547,537.0,2108,498,3.4722,1,0,0,0,0,154600
-117.97,34.04,32,1507,295.0,1326,324,4.119,1,0,0,0,0,163300
-117.97,34.04,28,1686,417.0,1355,388,2.5192,1,0,0,0,0,157300
-117.96,34.03,35,1623,331.0,1462,312,3.9803,1,0,0,0,0,152600
-117.95,34.03,33,1453,326.0,1609,319,3.7578,1,0,0,0,0,155800
-117.95,34.03,35,804,159.0,727,179,2.7361,1,0,0,0,0,145700
-117.96,34.05,35,1254,263.0,1092,268,4.6364,1,0,0,0,0,163100
-117.96,34.05,36,1475,270.0,1149,284,3.0904,1,0,0,0,0,158600
-117.95,34.05,35,1309,276.0,1113,253,4.375,1,0,0,0,0,156500
-117.95,34.04,36,1044,200.0,982,205,4.7679,1,0,0,0,0,153900
-117.96,34.04,35,1141,212.0,924,212,3.1591,1,0,0,0,0,148300
-117.96,34.04,33,1458,268.0,1115,257,4.7955,1,0,0,0,0,158100
-117.96,34.04,34,1381,265.0,1020,268,4.025,1,0,0,0,0,146900
-117.96,34.05,32,1993,388.0,1385,380,3.7258,1,0,0,0,0,181900
-117.94,34.05,34,1729,324.0,1341,324,3.7708,1,0,0,0,0,163500
-117.94,34.04,36,1431,354.0,1367,334,3.5592,1,0,0,0,0,160200
-117.94,34.04,34,1403,274.0,977,257,3.8409,1,0,0,0,0,163000
-117.94,34.05,34,1519,304.0,1262,300,3.3409,1,0,0,0,0,161200
-117.95,34.05,31,2349,539.0,2028,521,3.494,1,0,0,0,0,154500
-117.94,34.04,33,1493,331.0,1571,354,3.8864,1,0,0,0,0,158900
-117.95,34.04,27,2610,846.0,2296,750,2.274,1,0,0,0,0,150800
-117.94,34.03,35,1499,289.0,1112,268,3.83,1,0,0,0,0,149000
-117.94,34.03,35,1375,249.0,1015,239,4.0521,1,0,0,0,0,151800
-117.95,34.03,33,1782,394.0,1517,376,3.3389,1,0,0,0,0,157900
-117.93,34.01,23,3188,836.0,3883,840,2.1863,1,0,0,0,0,157600
-117.93,34.01,33,1733,361.0,1757,375,4.2266,1,0,0,0,0,153800
-117.94,34.02,27,5026,955.0,3899,930,3.871,1,0,0,0,0,162900
-117.95,34.02,19,1129,258.0,900,228,3.875,1,0,0,0,0,135600
-117.95,34.02,22,1919,411.0,1203,363,4.2578,1,0,0,0,0,144100
-117.92,34.03,35,1341,233.0,898,216,4.1118,1,0,0,0,0,157300
-117.92,34.03,32,1819,375.0,1728,375,3.975,1,0,0,0,0,162400
-117.92,34.03,35,1469,306.0,1285,308,3.9219,1,0,0,0,0,159500
-117.93,34.03,35,2160,399.0,1694,403,3.8581,1,0,0,0,0,163100
-117.93,34.03,30,2246,446.0,1837,431,4.7917,1,0,0,0,0,164500
-117.93,34.04,23,6361,1168.0,4580,1109,4.9342,1,0,0,0,0,181000
-117.93,34.04,30,1336,239.0,905,253,4.8854,1,0,0,0,0,178100
-117.9,34.04,15,11989,2185.0,6652,2081,4.5554,1,0,0,0,0,278300
-117.9,34.05,33,629,76.0,253,75,7.6286,1,0,0,0,0,330400
-117.91,34.04,15,8749,1761.0,5278,1691,4.6324,1,0,0,0,0,168800
-117.92,34.05,36,2241,419.0,1743,448,4.6587,1,0,0,0,0,161900
-117.88,34.01,16,6756,1332.0,4429,1299,4.7589,1,0,0,0,0,178200
-117.88,34.0,21,5459,1086.0,3394,1087,3.6308,1,0,0,0,0,192100
-117.89,34.01,23,4535,955.0,3881,930,3.6275,1,0,0,0,0,154100
-117.9,34.01,27,1702,381.0,2091,352,3.7917,1,0,0,0,0,131100
-117.9,34.01,27,2383,472.0,2079,494,3.9702,1,0,0,0,0,141400
-117.91,34.02,17,5973,1384.0,4349,1229,3.2799,1,0,0,0,0,199300
-117.9,34.02,15,14058,2486.0,8997,2497,5.0704,1,0,0,0,0,226200
-117.92,34.01,35,3055,634.0,3738,615,3.375,1,0,0,0,0,127200
-117.98,34.04,29,1468,310.0,1390,276,3.75,1,0,0,0,0,190600
-117.96,34.02,33,349,124.0,460,83,2.375,1,0,0,0,0,133300
-117.98,34.03,21,797,162.0,484,166,2.625,1,0,0,0,0,191100
-117.9,33.99,18,8076,1789.0,5325,1707,3.443,1,0,0,0,0,171900
-117.92,34.0,36,116,30.0,193,35,3.8125,1,0,0,0,0,136300
-117.88,34.0,32,265,51.0,170,50,3.9375,1,0,0,0,0,187500
-117.89,33.99,22,3272,618.0,1784,591,4.0324,1,0,0,0,0,211300
-117.87,33.99,21,2837,515.0,2031,555,4.9271,1,0,0,0,0,209700
-118.01,34.05,37,682,172.0,813,173,3.8125,1,0,0,0,0,138000
-117.99,34.04,30,4468,959.0,4027,938,3.185,1,0,0,0,0,168300
-118.02,34.04,27,5640,1001.0,3538,978,5.065,1,0,0,0,0,215400
-118.0,34.03,25,6909,1154.0,3912,1121,5.257,1,0,0,0,0,226100
-117.98,34.02,32,2945,651.0,2044,652,3.1979,1,0,0,0,0,183900
-117.98,34.02,33,3512,632.0,1971,598,4.4653,1,0,0,0,0,193200
-117.98,34.01,27,2643,418.0,1344,381,5.7057,1,0,0,0,0,262100
-117.99,34.0,26,2988,397.0,1371,415,6.6988,1,0,0,0,0,382500
-118.02,34.02,21,5992,986.0,2647,969,5.2405,1,0,0,0,0,302400
-117.97,34.01,33,3530,700.0,2959,679,3.7459,1,0,0,0,0,152900
-117.97,34.01,33,2006,381.0,1410,346,3.7083,1,0,0,0,0,165500
-117.97,34.0,28,1983,375.0,1407,367,3.8319,1,0,0,0,0,179000
-117.97,33.99,22,5284,982.0,2613,932,4.7332,1,0,0,0,0,289900
-117.98,34.0,22,3632,538.0,1968,566,6.019,1,0,0,0,0,324900
-117.98,33.99,26,3343,455.0,1429,457,7.0778,1,0,0,0,0,334300
-117.98,33.98,27,2275,346.0,1039,333,6.2217,1,0,0,0,0,333500
-117.99,33.98,18,8399,1144.0,3727,1107,6.9695,1,0,0,0,0,360400
-117.95,34.0,34,2376,468.0,1858,449,4.1328,1,0,0,0,0,176300
-117.96,34.0,33,5462,952.0,3527,914,4.4038,1,0,0,0,0,186700
-117.96,34.0,34,2777,540.0,1954,522,4.5163,1,0,0,0,0,183800
-117.92,33.98,10,16414,2919.0,8907,2714,6.1552,1,0,0,0,0,362500
-117.95,33.98,15,16042,2602.0,7732,2552,5.6716,1,0,0,0,0,330400
-117.94,33.99,18,6100,1018.0,3112,982,4.9932,1,0,0,0,0,284000
-117.95,33.99,15,3978,692.0,2418,665,5.0142,1,0,0,0,0,269900
-117.95,33.99,24,1219,177.0,610,185,6.7978,1,0,0,0,0,325000
-117.95,33.99,25,1075,138.0,451,132,6.8492,1,0,0,0,0,332200
-117.96,33.99,25,1348,210.0,660,200,5.2852,1,0,0,0,0,297600
-117.96,33.99,25,2799,388.0,1348,389,6.2517,1,0,0,0,0,311100
-117.97,33.99,23,3335,570.0,1560,555,5.7268,1,0,0,0,0,300300
-117.96,33.98,25,1259,184.0,599,170,5.7407,1,0,0,0,0,302200
-117.88,33.96,16,19059,3079.0,10988,3061,5.5469,1,0,0,0,0,265200
-117.89,33.98,5,3088,711.0,1415,641,2.5125,1,0,0,0,0,184500
-117.9,33.98,20,9893,2283.0,7228,2159,3.253,1,0,0,0,0,186700
-117.9,33.97,23,7353,1255.0,4014,1124,5.4155,1,0,0,0,0,213200
-117.75,34.06,52,1171,318.0,1126,276,1.9762,0,1,0,0,0,105800
-117.75,34.06,52,62,9.0,44,16,0.4999,0,1,0,0,0,112500
-117.74,34.06,4,1391,506.0,727,369,1.4722,0,1,0,0,0,137500
-117.75,34.05,27,437,108.0,469,97,1.7206,0,1,0,0,0,107500
-117.75,34.05,37,378,92.0,503,103,2.1908,0,1,0,0,0,94600
-117.75,34.06,44,477,135.0,502,117,2.0156,0,1,0,0,0,112500
-117.75,34.06,52,24,6.0,46,7,1.625,0,1,0,0,0,67500
-117.94,34.15,33,859,144.0,421,138,4.4821,0,1,0,0,0,220100
-117.95,34.16,17,7116,1089.0,3538,1083,6.2654,0,1,0,0,0,273800
-117.94,34.14,33,1620,283.0,868,275,5.411,0,1,0,0,0,219400
-117.95,34.14,13,3859,710.0,2283,759,4.5594,0,1,0,0,0,184500
-117.95,34.14,33,1943,440.0,1526,353,3.038,0,1,0,0,0,137500
-117.96,34.14,27,2221,542.0,1328,523,2.5275,0,1,0,0,0,151700
-117.96,34.14,33,1994,405.0,993,403,3.766,0,1,0,0,0,163900
-117.96,34.14,9,907,207.0,619,194,3.9464,0,1,0,0,0,179600
-117.97,34.14,15,3595,964.0,1839,877,2.6014,0,1,0,0,0,150300
-117.97,34.14,33,1328,348.0,903,329,3.1094,0,1,0,0,0,136000
-117.97,34.13,42,683,127.0,541,138,3.4375,0,1,0,0,0,151700
-117.98,34.14,24,1596,388.0,1329,352,3.0417,0,1,0,0,0,148000
-117.97,34.13,33,2038,473.0,1546,469,3.4777,0,1,0,0,0,144500
-117.98,34.13,37,1447,309.0,1279,290,4.0083,0,1,0,0,0,142900
-117.98,34.13,29,2110,460.0,1890,448,3.6806,0,1,0,0,0,130500
-117.97,34.15,33,2474,472.0,1268,437,6.4576,0,1,0,0,0,500001
-117.97,34.17,35,5005,848.0,2112,813,4.9968,0,1,0,0,0,295000
-118.0,34.16,42,1020,156.0,398,157,6.101,0,1,0,0,0,311800
-118.01,34.16,47,1745,270.0,753,275,5.532,0,1,0,0,0,318500
-117.99,34.18,38,2981,432.0,1063,437,6.5254,0,1,0,0,0,365000
-117.99,34.16,40,3838,696.0,1851,674,4.2407,0,1,0,0,0,262000
-118.0,34.16,52,1354,227.0,531,206,4.8059,0,1,0,0,0,270600
-118.0,34.15,48,3436,673.0,1540,648,4.275,0,1,0,0,0,256800
-118.01,34.15,52,2234,472.0,986,439,3.9125,0,1,0,0,0,265500
-118.02,34.15,44,2419,437.0,1045,432,3.875,0,1,0,0,0,280800
-118.02,34.17,32,3868,548.0,1558,528,9.4667,0,1,0,0,0,500001
-118.03,34.16,36,1640,239.0,693,253,6.6888,0,1,0,0,0,500001
-118.03,34.15,43,1694,283.0,674,267,4.1797,0,1,0,0,0,486800
-118.02,34.15,44,2267,426.0,980,372,3.6,0,1,0,0,0,307400
-118.06,34.17,38,2726,398.0,1059,380,7.2419,0,1,0,0,0,410400
-118.05,34.17,45,2535,455.0,1036,437,5.0482,0,1,0,0,0,388900
-118.04,34.17,52,1885,401.0,764,373,4.0385,0,1,0,0,0,265700
-118.04,34.18,37,3134,532.0,1220,508,5.2865,0,1,0,0,0,455400
-118.04,34.16,38,1594,249.0,633,247,5.9582,0,1,0,0,0,350700
-118.05,34.16,36,3908,732.0,1688,725,4.5625,0,1,0,0,0,376800
-118.05,34.16,41,3320,713.0,1236,659,3.5694,0,1,0,0,0,278600
-118.06,34.16,46,1467,298.0,816,267,3.6705,0,1,0,0,0,286500
-118.06,34.16,34,2297,419.0,909,412,4.8214,0,1,0,0,0,362500
-118.07,34.16,35,3585,671.0,1401,623,4.125,0,1,0,0,0,330000
-118.03,34.16,36,1401,218.0,667,225,7.1615,0,1,0,0,0,484700
-118.03,34.16,39,2731,366.0,1034,338,9.8098,0,1,0,0,0,500001
-118.05,34.15,32,5131,665.0,1877,622,8.2004,0,1,0,0,0,500001
-118.06,34.15,37,1980,226.0,697,226,15.0001,0,1,0,0,0,500001
-118.05,34.14,39,2125,295.0,862,303,8.9728,0,1,0,0,0,500001
-118.06,34.13,40,4307,918.0,1769,845,3.6341,0,1,0,0,0,391500
-118.06,34.14,42,2461,379.0,1179,360,7.0315,0,1,0,0,0,437300
-118.06,34.14,40,2662,379.0,1151,387,8.4889,0,1,0,0,0,500001
-118.03,34.14,44,1446,250.0,721,243,4.7308,0,1,0,0,0,352200
-118.04,34.13,22,3359,643.0,1227,588,4.645,0,1,0,0,0,276200
-118.04,34.15,34,1523,311.0,676,295,3.3621,0,1,0,0,0,377200
-118.04,34.13,35,249,31.0,268,29,15.0001,0,1,0,0,0,500001
-118.05,34.13,23,3264,729.0,1475,668,3.735,0,1,0,0,0,218300
-118.06,34.13,28,12139,2873.0,5359,2731,3.292,0,1,0,0,0,227300
-118.02,34.14,34,1077,257.0,478,199,2.6316,0,1,0,0,0,252800
-118.02,34.13,32,3308,718.0,1803,667,3.9464,0,1,0,0,0,273600
-118.03,34.14,31,4353,1117.0,2338,1037,3.0727,0,1,0,0,0,242600
-118.01,34.13,36,1332,217.0,648,203,4.7159,0,1,0,0,0,365900
-118.02,34.13,33,2874,458.0,1239,431,5.2329,0,1,0,0,0,430900
-118.02,34.13,34,1966,319.0,980,297,7.7307,0,1,0,0,0,429000
-118.03,34.13,33,2352,373.0,995,359,4.9583,0,1,0,0,0,445700
-118.02,34.12,37,2250,360.0,989,329,6.1536,0,1,0,0,0,366000
-118.02,34.11,35,2454,458.0,1110,435,3.8029,0,1,0,0,0,414800
-118.02,34.12,36,1471,246.0,751,230,5.4555,0,1,0,0,0,395100
-118.02,34.12,38,1778,288.0,870,281,6.5784,0,1,0,0,0,408500
-118.03,34.11,34,2837,460.0,1344,458,6.5722,0,1,0,0,0,437400
-118.01,34.14,20,3350,831.0,1816,744,2.8352,0,1,0,0,0,161700
-118.01,34.14,23,3425,754.0,2202,729,3.52,0,1,0,0,0,187300
-118.02,34.14,31,6854,1578.0,4131,1524,3.5878,0,1,0,0,0,222800
-117.99,34.15,44,2492,611.0,1951,596,3.1304,0,1,0,0,0,185600
-118.0,34.15,43,2583,633.0,1544,617,2.5417,0,1,0,0,0,178300
-118.01,34.15,32,6597,1579.0,3689,1459,3.2377,0,1,0,0,0,184100
-117.98,34.14,27,6341,1289.0,2899,1192,3.6336,0,1,0,0,0,235200
-118.0,34.13,24,2584,520.0,1869,503,3.2841,0,1,0,0,0,167000
-118.0,34.14,31,1298,431.0,1131,425,1.0548,0,1,0,0,0,178100
-118.0,34.14,39,1302,303.0,800,291,3.2723,0,1,0,0,0,166900
-118.0,34.13,35,1005,224.0,742,221,3.5481,0,1,0,0,0,158100
-117.99,34.13,37,1568,371.0,1618,350,2.9605,0,1,0,0,0,129400
-117.99,34.12,37,1527,331.0,1504,324,3.2857,0,1,0,0,0,130100
-117.99,34.12,35,1040,231.0,1040,242,2.5395,0,1,0,0,0,139200
-118.0,34.12,37,1340,325.0,928,333,3.9219,0,1,0,0,0,175000
-118.0,34.12,42,870,170.0,546,164,4.625,0,1,0,0,0,173800
-118.01,34.13,38,3374,671.0,1906,640,4.0729,0,1,0,0,0,212300
-118.01,34.12,43,1185,207.0,657,198,4.5491,0,1,0,0,0,214800
-118.01,34.12,32,1937,332.0,922,340,3.94,0,1,0,0,0,278400
-118.01,34.11,32,1978,536.0,826,470,2.5114,0,1,0,0,0,212200
-118.01,34.11,43,1858,345.0,1054,329,3.5625,0,1,0,0,0,211600
-118.01,34.11,36,1722,320.0,794,322,4.2132,0,1,0,0,0,212200
-118.02,34.1,36,1928,361.0,1008,368,4.733,0,1,0,0,0,233700
-118.02,34.1,36,452,80.0,248,83,1.9688,0,1,0,0,0,226000
-118.02,34.11,39,1504,280.0,718,261,4.625,0,1,0,0,0,219000
-118.03,34.1,38,2301,416.0,1079,398,4.4236,0,1,0,0,0,233600
-118.03,34.1,30,2773,634.0,1376,540,2.7857,0,1,0,0,0,201700
-118.03,34.1,31,2647,539.0,1473,520,3.94,0,1,0,0,0,223900
-118.03,34.1,32,2668,609.0,1512,541,2.9422,0,1,0,0,0,233100
-118.03,34.11,38,2076,361.0,988,332,5.9175,0,1,0,0,0,416900
-118.04,34.11,44,773,120.0,405,121,5.0,0,1,0,0,0,447100
-118.04,34.11,37,1275,177.0,598,174,7.1885,0,1,0,0,0,500001
-118.05,34.11,42,3677,627.0,1779,622,5.1509,0,1,0,0,0,426500
-118.04,34.13,39,2485,382.0,1072,342,6.0878,0,1,0,0,0,430200
-118.04,34.12,39,2522,380.0,1113,357,5.2249,0,1,0,0,0,445200
-118.04,34.12,44,2007,288.0,921,307,6.5989,0,1,0,0,0,500001
-118.04,34.12,30,2170,318.0,984,309,5.6916,0,1,0,0,0,500001
-118.05,34.12,20,5218,959.0,2302,850,3.55,0,1,0,0,0,476700
-118.06,34.12,25,3891,848.0,1848,759,3.6639,0,1,0,0,0,248100
-118.06,34.12,34,2941,558.0,1660,576,4.5667,0,1,0,0,0,271500
-118.06,34.12,35,2053,369.0,1044,375,4.1875,0,1,0,0,0,275400
-118.05,34.11,48,1410,304.0,677,274,3.2596,0,1,0,0,0,272400
-118.06,34.11,36,2178,485.0,914,412,2.7656,0,1,0,0,0,239500
-118.06,34.11,39,2603,547.0,1196,487,3.0854,0,1,0,0,0,248700
-118.04,34.1,39,2302,412.0,1590,406,4.8017,0,1,0,0,0,273800
-118.05,34.1,36,1606,318.0,889,294,4.7931,0,1,0,0,0,272600
-118.06,34.1,38,3229,636.0,1599,609,3.8646,1,0,0,0,0,257100
-118.06,34.1,42,1576,313.0,697,282,4.3523,1,0,0,0,0,283600
-118.06,34.1,43,1833,355.0,786,334,3.5761,1,0,0,0,0,256700
-118.06,34.1,38,2438,442.0,1308,461,3.6995,1,0,0,0,0,260100
-118.04,34.1,38,2317,451.0,1155,426,4.1488,0,1,0,0,0,235300
-118.04,34.09,34,2597,461.0,1542,470,4.6211,0,1,0,0,0,248900
-118.05,34.1,30,2143,427.0,1107,416,4.2321,0,1,0,0,0,252200
-118.05,34.1,42,2065,404.0,1313,402,4.0179,0,1,0,0,0,274300
